Record_ID,Auction_ID,Bidder_ID,Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
13522,1872,a***0,0.017241379,0.02,0,0.0707060185,0.64,0,0.0707060185,0,3,0
13529,1872,m***m,0.010638298,0.02,0,0.9619290123,0.64,0,0.9619290123,0,3,0
13531,1872,l***s,0.074074074,0.04,0,0.9741358025,0.64,0,0.9741203704,0,3,0
13532,1872,b***n,0.2,0.02,0,0.9659452160,0.64,0,0.9659452161,0,3,0
13533,1872,o***o,0.009803922,0.02,0,0.9732986111,0.64,0,0.9732986111,0,3,0
13534,1872,u***d,0.111111111,0.02,0,0.9779282407,0.64,0,0.9779282407,0,3,0
13535,204,s***0,0.05,0.055555556,0,0.3009953704,0,0,0.3009953704,0,7,0
13540,454,l***4,0.111111111,0.058823529,0,0.3535565476,0,0,0.3535565476,0,7,0
13541,454,-***_,1,0.588235294,1,0.1988756614,0,0,0.0269163360,1,7,1
13543,204,y***e,0.020833333,0.055555556,0,0.8616484788,0,0,0.8616484788,0,7,0
13544,1615,8***x,1,0.095238095,0,0.0000248016,0.142857143,0.935280953,0.0000148810,0,7,0
13545,1615,t***s,0.025641026,0.047619048,0,0.4152215608,0.142857143,0.935280953,0.4152215608,0,7,0
13547,1615,t***j,0.19047619,0.19047619,1,0.0001669974,0.142857143,0.935280953,0.0001140873,0.833333333,7,1
13556,1269,a***a,0.03021148,0.384615385,1,0.9433449074,0.307692308,0,0.9433356481,0.848214286,5,1
13557,1233,n***j,0.285714286,0.4,0,0.0116021825,0,0,0.0115939153,0.75,7,0
13558,1233,r***g,0.034482759,0.2,0,0.1308878968,0,0,0.1308878968,0.823529412,7,0
13562,1284,l***a,0.032258065,0.4,0,0.4233763228,0,0,0.4233763228,0.75,7,0
13563,1284,u***l,0.166666667,0.2,0,0.9796527778,0,0,0.9796527778,1,7,0
13564,1284,a***r,0.029850746,0.4,0,0.4309160053,0,0,0.4309093915,0.88,7,0
13565,1233,w***h,0.117647059,0.4,0,0.9636474868,0,0,0.9636425265,1,7,0
13569,267,v***a,0.55,0.34375,1,0.9003819444,0.4375,0,0.8997530864,0.857142857,3,1
13575,267,m***s,0.2,0.03125,0,0.6013310185,0.4375,0,0.6013310185,0,3,0
13576,267,b***y,0.8,0.125,0,0.9061728395,0.4375,0,0.9061111111,1,3,0
13579,1201,a***l,0.016393443,0.142857143,0,0.0182175926,0,0,0.0182175926,0.833333333,7,0
13580,1201,u***i,0.022727273,0.142857143,0,0.0218220899,0,0,0.0218220899,0.909090909,7,0
13581,1201,z***s,1,0.571428571,0,0.5401521164,0,0,0.4829596561,0,7,0
13582,1201,8***6,0,0.142857143,0,0.0245866402,0,0,0.0245866402,1,7,0
13584,818,m***k,0.181818182,0.153846154,0,0.0014390432,0,0.993592814,0.0000347222,0.777777778,3,0
13585,818,d***a,0.02,0.076923077,0,0.8128510802,0,0.993592814,0.8128510802,0,3,0
13587,665,m***o,0.071428571,0.2,0,0.0000082672,0,0,0.0000082672,0.555555556,7,0
13589,1269,u***r,0.042253521,0.115384615,0,0.9445787037,0.307692308,0,0.9431087963,0.933333333,5,0
13594,665,h***b,0.043478261,0.4,0,0.1458250661,0,0,0.0000099206,0.833333333,7,0
13595,665,d***o,0.038461538,0.2,0,0.6902265212,0,0,0.6902265212,0.909090909,7,0
13596,665,r***t,0.052631579,0.2,0,0.8270370370,0,0,0.8270370370,0.714285714,7,0
13600,818,o***1,0.333333333,0.076923077,0,0.9952391975,0,0.993592814,0.9952391975,0,3,0
13624,267,t***o,0.045454545,0.03125,0,0.6132407407,0.4375,0,0.6132407407,0,3,0
13625,267,b***1,0.75,0.09375,0,0.6252237654,0.4375,0,0.6251890432,0,3,0
13626,267,e***t,0.137931034,0.25,0,0.6527854938,0.4375,0,0.0275925926,0.611111111,3,0
13629,267,o***i,0.041666667,0.03125,0,0.7034490741,0.4375,0,0.7034490741,0,3,0
13636,1813,i***i,0.024793388,0.136363636,0,0.0506712963,0.181818182,0.993592814,0.0486226852,0.818181818,1,0
13641,1760,a***k,0.04,0.053571429,0,0.9207152778,0.678571429,0.993592814,0.9207060185,0,5,0
13644,1760,e***6,0.363636364,0.071428571,0,0.9289467593,0.678571429,0.993592814,0.9289074074,0,5,0
13647,1760,6***o,0.125,0.017857143,0,0.9456689815,0.678571429,0.993592814,0.9456689815,0,5,0
13649,242,t***l,0.130434783,0.166666667,0,0.0080516975,0,0,0.0080516975,1,3,0
13654,491,t***e,0.010638298,0.032258065,0,0.0002711640,0.419354839,0,0.0002711640,0,7,0
13655,491,i***t,0.033333333,0.032258065,0,0.0000661376,0.419354839,0,0.0000661376,0,7,0
13656,1813,o***o,0.009803922,0.045454545,0,0.1592361111,0.181818182,0.993592814,0.1592361111,0,1,0
13657,1813,d***o,0.076923077,0.090909091,0,0.2324421296,0.181818182,0.993592814,0.2317129630,0,1,0
13658,1813,g***a,0.027777778,0.045454545,0,0.4433449074,0.181818182,0.993592814,0.4433449074,0,1,0
13659,1813,o***p,0.0625,0.045454545,0,0.8439814815,0.181818182,0.993592814,0.8439814815,0,1,0
13668,256,1***e,0.125,0.015384615,0,0.9866342593,0.723076923,0.993592814,0.9866342593,0,5,0
13669,256,1***c,0.25,0.030769231,0,0.9861898148,0.723076923,0.993592814,0.9861805556,0,5,0
13672,1142,k***1,0.25,0.0625,0,0.5727276235,0,0,0.5727276235,0,3,0
13673,1142,i***r,0.051724138,0.1875,0,0.5249074074,0,0,0.4251466049,1,3,0
13674,256,c***-,1,0.076923077,0,0.9954837963,0.723076923,0.993592814,0.9954212963,0,5,0
13675,256,_***f,0.2,0.015384615,0,0.9931944444,0.723076923,0.993592814,0.9931944444,0,5,0
13676,256,l***3,0.5,0.015384615,0,0.9996990741,0.723076923,0.993592814,0.9996990741,0,5,0
13681,1278,o***x,0,0.071428571,0,0.7576805556,0,0,0.7576805556,0,5,0
13682,1278,t***l,0.043478261,0.071428571,0,0.7686967593,0,0,0.7686967593,0,5,0
13689,106,e***a,0.06122449,0.25,0.5,0.2847569444,0,0,0.2846334877,0.925925926,3,0
13692,2478,r***r,0.043478261,0.625,0.5,0.0034507275,0,0,0.0000347222,0.87755102,7,1
13694,106,l***i,0.05,0.333333333,1,0.4534259259,0,0,0.4534259259,0.954545455,3,1
13698,1796,l***a,0.016129032,0.043478261,0,0.7961111111,0.217391304,0.935280953,0.7961111111,0,1,0
13699,1796,i***o,0.060606061,0.086956522,0,0.8552662037,0.217391304,0.935280953,0.0017824074,0,1,0
13700,1796,m***-,0.055555556,0.043478261,0,0.9943171296,0.217391304,0.935280953,0.9943171296,0,1,0
13701,2263,7***a,0.05,0.055555556,0,0.0000347222,0,0,0.0000347222,0,1,0
13702,2263,h***o,0.076923077,0.055555556,0,0.0012500000,0,0,0.0012500000,0,1,0
13703,223,1***a,0.03125,0.047619048,0,0.0000347222,0.142857143,0,0.0000347222,0,1,0
13705,223,r***g,0.034482759,0.047619048,0,0.0001504630,0.142857143,0,0.0001504630,0,1,0
13706,359,e***d,0.037037037,0.038461538,0,0.9945115741,0.307692308,0,0.9945115741,0,5,0
13708,1410,n***7,0.222222222,0.044444444,0,0.7183101852,0.6,0.993592814,0.7183101852,0,7,0
13710,1410,0***r,0.0625,0.022222222,0,0.7461359127,0.6,0.993592814,0.7461359127,0,7,0
13713,335,d***0,0.153846154,0.25,0,0.3671643519,0,0,0.3642631173,1,3,0
13718,335,m***l,0.357142857,0.625,0.5,0.2923148148,0,0,0.2920408951,0.875,3,0
13720,1371,t***n,0.037037037,0.222222222,0,0.6689599868,0,0,0.6689599868,0.821428571,7,0
13723,1623,1***1,0.018518519,0.020408163,0,0.1303333333,0.632653061,0.993592814,0.1303333333,0,10,0
13725,485,a***a,0.003021148,0.047619048,0,0.3450733025,0.142857143,0,0.3450733025,0,3,0
13730,1623,a***e,0.069767442,0.12244898,0,0.6828113426,0.632653061,0.993592814,0.6827951389,0.857142857,10,0
13732,1623,n***i,0.015384615,0.020408163,0,0.7880914352,0.632653061,0.993592814,0.7880914352,0,10,0
13733,1623,s***i,0.020618557,0.040816327,0,0.7702638889,0.632653061,0.993592814,0.7702592593,0,10,0
13735,1623,m***5,0.2,0.020408163,0,0.8063923611,0.632653061,0.993592814,0.8063923611,0,10,0
13736,1623,l***u,0.333333333,0.040816327,0,0.7989733796,0.632653061,0.993592814,0.7989618056,0,10,0
13737,1623,e***0,0.029411765,0.020408163,0,0.8949016204,0.632653061,0.993592814,0.8949016204,0,10,0
13738,1391,t***n,0.009259259,0.043478261,0,0.7644699074,0.217391304,0,0.7644699074,0,5,0
13739,1391,a***t,0.022727273,0.043478261,0,0.7971041667,0.217391304,0,0.7971041667,0,5,0
13740,1391,t***i,0.085714286,0.130434783,0,0.9480740741,0.217391304,0,0.9480138889,0.947368421,5,0
13741,1391,z***0,0.666666667,0.086956522,0,0.9482870370,0.217391304,0,0.9482870370,0,5,0
13743,17,t***o,0.045454545,0.04,0,0.0055478395,0.28,0.993592814,0.0055478395,0,3,0
13747,1391,i***n,0.025,0.043478261,0,0.9720879630,0.217391304,0,0.9720879630,0,5,0
13748,17,e***e,0.02173913,0.12,0.5,0.0224228395,0.28,0.993592814,0.0223881173,0.865671642,3,0
13752,2023,i***r,0.017241379,0.04,0,0.0205208333,0.28,0,0.0205208333,0,1,0
13753,2023,l***l,0.020408163,0.12,0,0.4552430556,0.28,0,0,0.8125,1,0
13760,1466,v***-,0.090909091,0.066666667,0,0.8586458333,0,0,0.8586458333,0,1,0
13764,94,r***e,0.014925373,0.066666667,0,0.1209441138,0,0.993592814,0.1209441138,0,7,0
13767,485,n***h,0.333333333,0.238095238,1,0.0381018519,0.142857143,0,0.0378935185,0.875,3,1
13768,485,0***a,0.043478261,0.047619048,0,0.0855401235,0.142857143,0,0.0855401235,0,3,0
13769,1296,n***t,0.010416667,0.041666667,0,0.9141435185,0.25,0.993528095,0.9141435185,0,1,0
13770,1296,g***r,0.024390244,0.041666667,0,0.9637615741,0.25,0.993528095,0.9637615741,0,1,0
13772,485,3***3,0.071428571,0.047619048,0,0.1742824074,0.142857143,0,0.1742824074,0,3,0
13773,485,b***b,0.064935065,0.238095238,1,0.2280439815,0.142857143,0,0.2279591049,0.774193548,3,1
13775,996,s***d,0.19047619,0.5,1,0.0068750000,0,0,0.0000810185,0.75,1,1
13780,1866,f***l,0.666666667,0.166666667,0,0.1675231481,0,0,0.1673842593,1,1,0
13782,1866,g***r,0.048780488,0.166666667,0,0.6299768519,0,0,0.1348726852,0.944444444,1,0
13785,2023,s***r,0.333333333,0.28,1,0.0017592593,0.28,0,0.0002777778,0.846153846,1,1
13786,2023,p***t,0.166666667,0.04,0,0.0044907407,0.28,0,0.0044907407,0,1,0
13787,1623,o***8,0.425,0.346938776,1,0.9819236111,0.632653061,0.993592814,0.9818946759,0.916666667,10,0
13792,94,m***m,0.010638298,0.066666667,0,0.9946230159,0,0.993592814,0.9946230159,0,7,0
13793,996,e***6,0.090909091,0.125,0,0.1173379630,0,0,0.1173379630,0.8,1,0
13794,996,y***z,0.5,0.375,0.5,0.2980787037,0,0,0.1221759259,1,1,1
13795,151,v***y,0,0.111111111,0,0.0000254630,0,0,0.0000254630,0,5,0
13796,151,h***t,0.111111111,0.222222222,0,0.0824375000,0,0,0.0823958333,0.916666667,5,0
13797,151,n***-,0.125,0.111111111,0,0.0050231481,0,0,0.0050231481,1,5,0
13798,94,j***i,0.2,0.133333333,0,0.6220353836,0,0.993592814,0.6220188492,0.833333333,7,0
13799,94,i***j,0.32,0.533333333,1,0.6939087302,0,0.993592814,0.6933217593,0.75,7,1
13802,1615,s***s,0.010204082,0.047619048,0,0.4319593254,0.142857143,0.935280953,0.4319593254,0,7,0
13805,879,n***o,0.073170732,0.214285714,0,0.1735108025,0,0,0.1734992284,1,3,0
13808,879,t***1,0.352941176,0.428571429,0.5,0.2143750000,0,0,0.0000231481,0.4,3,0
13809,879,o***p,0.0625,0.071428571,0,0.2445563272,0,0,0.2445563272,0,3,0
13810,872,a***c,0.045454545,0.083333333,0,0.8780208333,0,0.993592814,0.8780208333,0,5,0
13812,872,n***t,0.010416667,0.083333333,0,0.9841527778,0,0.993592814,0.9841527778,0,5,0
13813,1404,t***3,0,0.2,0,0.0006068122,0,0,0.0006068122,1,7,0
13814,1379,.***e,0.333333333,0.052631579,0,0.2994328704,0.052631579,0,0.2994328704,0,7,0
13815,872,e***r,0.037735849,0.166666667,0,0.9882199074,0,0.993592814,0.9882106481,0.782608696,5,0
13817,872,n***l,0.054054054,0.166666667,0,0.9932592593,0,0.993592814,0.9932407407,0.777777778,5,0
13820,454,a***-,0.083333333,0.117647059,0,0.0562764550,0,0,0.0562417328,1,7,0
13822,1404,o***h,0.176470588,0.6,0.5,0.0092328042,0,0,0.0092063492,1,7,1
13829,1372,i***o,0.060606061,0.111111111,0,0.0504699074,0,0,0.0503287037,0.866666667,5,0
13830,1372,r***n,0.058823529,0.055555556,0,0.0793171296,0,0,0.0793171296,0,5,0
13832,1372,h***a,0.318181818,0.388888889,0,0.4091134259,0,0,0.2126736111,1,5,0
13836,1372,l***l,0.006802721,0.055555556,0,0.7869328704,0,0,0.7869328704,0,5,0
13839,2090,m***1,0.090909091,0.083333333,0,0.0000165344,0,0.993592814,0.0000165344,0,7,0
13840,2090,e***a,0.06122449,0.25,0,0.0038806217,0,0.993592814,0.0000909392,0.925925926,7,0
13841,2090,r***3,0.25,0.083333333,0,0.0001603836,0,0.993592814,0.0001603836,0,7,0
13843,454,i***4,0.034482759,0.058823529,0,0.6237466931,0,0,0.6237466931,0,7,0
13844,1340,7***7,0.04,0.1,0,0.3362962963,0,0,0.3362962963,0.909090909,7,0
13864,2090,y***5,1,0.333333333,1,0.9742559524,0,0.993592814,0.9742559524,1,7,1
13867,686,5***d,0,0.066666667,0,0.0000148810,0,0.935345672,0.0000148810,0,7,0
13868,686,y***2,0.25,0.066666667,0,0.0146577381,0,0.935345672,0.0146577381,0,7,0
13869,686,7***n,0.2,0.133333333,0,0.1764599868,0,0.935345672,0.0336243386,1,7,0
13870,686,y***g,0.333333333,0.133333333,0,0.9956233466,0,0.935345672,0.9746279762,1,7,0
13875,1872,n***a,0.047619048,0.06,0,0.5467746914,0.64,0,0.2010532407,0,3,0
13878,1872,a***l,0.049180328,0.06,0,0.2645949074,0.64,0,0.2321064815,0,3,0
13879,2419,w***q,1,0.119047619,0,0.6019196429,0.571428571,0.993528095,0.6019196429,0,7,0
13880,1872,a***-,0.041666667,0.02,0,0.4081558642,0.64,0,0.4081558642,0,3,0
13881,1983,r***2,0.055555556,0.2,0,0.1004884259,0,0,0.1004884259,0.857142857,5,0
13882,1983,i***l,0.022222222,0.2,0,0.5515162037,0,0,0.5515162037,0.727272727,5,0
13884,2090,l***l,0.006802721,0.083333333,0,0.0046792328,0,0.993592814,0.0046792328,0,7,0
13887,722,o***s,0.04,0.038461538,0,0.2515509259,0.307692308,0,0.2515509259,0,7,0
13889,267,0***u,0.083333333,0.03125,0,0.8625308642,0.4375,0,0.8625308642,0,3,0
13912,267,-***x,1,0.0625,0,0.7712229938,0.4375,0,0.7712152778,0,3,0
13926,1720,u***a,0.2,0.2,0,0.6334490741,0,0,0.6334490741,0.75,7,0
13927,1720,t***h,0.235294118,0.8,0.5,0.7662797619,0,0,0.3479960317,0.625,7,1
13929,601,f***l,0.333333333,0.125,0,0.0504143519,0,0.993592814,0.0504143519,1,5,0
13930,601,h***t,0.166666667,0.375,0,0.9124722222,0,0.993592814,0.0249537037,0.916666667,5,0
13932,2263,u***m,0.025641026,0.055555556,0,0.0160300926,0,0,0.0160300926,0,1,0
13933,2263,e***e,0.007246377,0.055555556,0,0.0343750000,0,0,0.0343750000,0,1,0
13934,2263,-***l,0.166666667,0.055555556,0,0.0890393519,0,0,0.0890393519,0,1,0
13935,2263,4***2,0.090909091,0.055555556,0,0.0443171296,0,0,0.0443171296,0,1,0
13936,2263,n***r,0.045454545,0.055555556,0,0.1831018519,0,0,0.1831018519,0,1,0
13937,2263,u***3,0.2,0.222222222,0.5,0.2501851852,0,0,0.2144560185,0.75,1,1
13938,2263,_***e,0.1,0.055555556,0,0.2152430556,0,0,0.2152430556,0,1,0
13939,256,-***k,0.166666667,0.015384615,0,0.0042060185,0.723076923,0.993592814,0.0042060185,0,5,0
13942,256,s***-,0.066666667,0.015384615,0,0.2586643519,0.723076923,0.993592814,0.2586643519,0,5,0
13943,491,3***9,0.533333333,0.258064516,0,0.1380456349,0.419354839,0,0.1361392196,0.8,7,0
13957,1460,o***0,0.636363636,0.152173913,0.5,0.9753918651,0.608695652,0.993592814,0.9753753307,0.8,7,1
13961,256,a***a,0.027190332,0.138461538,1,0.2599768519,0.723076923,0.993592814,0.2553726852,0.848214286,5,1
13964,2278,m***m,0.074468085,0.112903226,0,0.3533614418,0.709677419,0.999935281,0.3400958995,0.806451613,7,0
13968,1410,n***o,0.024390244,0.022222222,0,0.7595304233,0.6,0.993592814,0.7595304233,0,7,0
13969,1410,t***t,0.03030303,0.022222222,0,0.7654927249,0.6,0.993592814,0.7654927249,0,7,0
13970,1410,r***d,0.111111111,0.022222222,0,0.8847619048,0.6,0.993592814,0.8847619048,0,7,0
13971,1410,r***a,0.12173913,0.311111111,1,0.7706415344,0.6,0.993592814,0.7412251984,0.926829268,7,1
13977,1410,h***h,0.020833333,0.022222222,0,0.7718369709,0.6,0.993592814,0.7718369709,0,7,0
13979,223,l***y,0.222222222,0.095238095,0,0.0003819444,0.142857143,0,0.0000578704,0,1,0
13982,223,u***s,0.5,0.095238095,0,0.0104976852,0.142857143,0,0.0010416667,0,1,0
13984,223,e***e,0.007246377,0.047619048,0,0.0143865741,0.142857143,0,0.0143865741,0,1,0
13985,223,f***e,0.214285714,0.142857143,0,0.1626504630,0.142857143,0,0.1626504630,0.833333333,1,0
13986,223,m***a,0.017241379,0.047619048,0,0.0589814815,0.142857143,0,0.0589814815,0,1,0
13993,1064,a***a,0.021148036,0.269230769,0,0.2139930556,0.307692308,0,0.0000347222,0.848214286,1,0
13996,930,n***l,0.135135135,0.25,1,0.0097762346,0.1,0.676469483,0.0000038580,0.777777778,3,1
13999,930,s***j,0.2,0.05,0,0.1539621914,0.1,0.676469483,0.1539621914,0,3,0
14000,930,l***p,0.222222222,0.1,0,0.0596026235,0.1,0.676469483,0.0595756173,1,3,0
14001,930,k***v,0.5,0.05,0,0.5108101852,0.1,0.676469483,0.5108101852,0,3,0
14003,1162,i***2,0.5,0.076923077,0,0.0567091049,0,0,0.0567091049,0,3,0
14004,1623,v***o,0.090909091,0.020408163,0,0.8810960648,0.632653061,0.993592814,0.8810960648,0,10,0
14005,1623,r***o,0.023255814,0.020408163,0,0.9498599537,0.632653061,0.993592814,0.9498599537,0,10,0
14006,1162,m***0,0.0625,0.153846154,0,0.1868711420,0,0,0.0496797840,0.9,3,0
14007,1623,2***o,0.034482759,0.020408163,0,0.9508217593,0.632653061,0.993592814,0.9508217593,0,10,0
14008,1623,x***x,0.1,0.020408163,0,0.9894710648,0.632653061,0.993592814,0.9894710648,0,10,0
14010,1866,0***e,0.01754386,0.083333333,0,0.8284722222,0,0,0.8284722222,0,1,0
14011,1866,a***r,0.089552239,0.5,1,0.8175462963,0,0,0.8169560185,0.88,1,1
14013,2023,a***7,0.05,0.04,0,0.0216203704,0.28,0,0.0216203704,0,1,0
14014,2023,a***k,0.013333333,0.04,0,0.0299884259,0.28,0,0.0299884259,0,1,0
14015,2023,k***a,0.068965517,0.08,0,0.1156944444,0.28,0,0.1155555556,0,1,0
14018,151,t***1,0.058823529,0.111111111,0,0.0099097222,0,0,0.0099097222,0.4,5,0
14020,151,r***k,0.142857143,0.111111111,0,0.3480648148,0,0,0.3480648148,1,5,0
14021,151,l***d,0.05,0.111111111,0,0.4005671296,0,0,0.4005671296,0.75,5,0
14022,2023,q***8,0.333333333,0.08,0,0.4480671296,0.28,0,0.4480671296,0,1,0
14026,1866,c***b,0.2,0.083333333,0,0.9601157407,0,0,0.9601157407,0,1,0
14029,1064,a***e,0.011627907,0.038461538,0,0.4255555556,0.307692308,0,0.4255555556,0,1,0
14031,1389,e***r,0.018867925,0.03030303,0,0.0000138889,0.454545455,0.993592814,0.0000138889,0,5,0
14032,1389,0***c,0.25,0.03030303,0,0.0000069444,0.454545455,0.993592814,0.0000069444,0,5,0
14034,1389,3***s,0.2,0.03030303,0,0.0000069444,0.454545455,0.993592814,0.0000069444,0,5,0
14036,1389,e***o,0.028571429,0.03030303,0,0.0000138889,0.454545455,0.993592814,0.0000138889,0,5,0
14041,462,1***8,0.428571429,0.1875,0,0.0871566358,0,0,0.0649035494,1,3,0
14042,151,n***n,0.012987013,0.111111111,0,0.9095925926,0,0,0.9095925926,0.833333333,5,0
14043,1898,a***n,0.01,0.034482759,0,0.2991628086,0.379310345,0,0.2991628086,0,3,0
14044,1898,v***7,0.25,0.034482759,0,0.3340316358,0.379310345,0,0.3340316358,0,3,0
14046,1898,o***b,0.5,0.034482759,0,0.4126466049,0.379310345,0,0.4126466049,0,3,0
14047,151,l***a,0.016129032,0.111111111,0,0.9753634259,0,0,0.9753634259,0.75,5,0
14048,1389,v***v,0.083333333,0.03030303,0,0.6778402778,0.454545455,0.993592814,0.6778402778,0,5,0
14049,1389,d***b,0,0.03030303,0,0.6851759259,0.454545455,0.993592814,0.6851759259,0,5,0
14050,1389,e***y,0.333333333,0.03030303,0,0.7884074074,0.454545455,0.993592814,0.7884074074,0,5,0
14051,1162,a***t,0.045454545,0.153846154,0,0.2379320988,0,0,0.2378472222,1,3,0
14054,2125,j***j,0.321428571,0.529411765,1,0.4831751543,0,0,0.3324652778,0.714285714,3,1
14056,2125,o***a,0.046153846,0.176470588,0.5,0.6882947531,0,0,0.6882947531,0.923076923,3,0
14059,794,1***2,0.058823529,0.029411765,0,0.7798148148,0.470588235,0.993592814,0.7798148148,0,1,0
14060,794,h***u,0.588235294,0.294117647,1,0.8331365741,0.470588235,0.993592814,0.7828587963,1,1,1
14071,1064,g***5,0.4,0.076923077,0,0.0005787037,0.307692308,0,0.0005787037,0,1,0
14072,1064,u***p,0,0.038461538,0,0.0024189815,0.307692308,0,0.0024189815,0,1,0
14073,1064,2***1,0.166666667,0.115384615,0,0.0039004630,0.307692308,0,0.0000231481,0.666666667,1,0
14075,1064,h***n,0.090909091,0.076923077,0,0.0587962963,0.307692308,0,0.0586342593,0,1,0
14077,1064,i***s,0.038461538,0.038461538,0,0.0984375000,0.307692308,0,0.0984375000,0,1,0
14080,922,1***o,0.6,0.065217391,0.5,0.8716203704,0.608695652,0.993592814,0.8715277778,0,1,0
14083,922,n***t,0.010416667,0.02173913,0,0.8973726852,0.608695652,0.993592814,0.8973726852,0,1,0
14086,2419,s***n,0.011764706,0.023809524,0,0.9073379630,0.571428571,0.993528095,0.9073379630,0,7,0
14087,2419,d***j,1,0.071428571,0,0.7996577381,0.571428571,0.993528095,0.7996461640,0,7,0
14088,1872,c***c,0.018518519,0.02,0,0.9884722222,0.64,0,0.9884722222,0,3,0
14097,1304,n***g,0.3,0.5,0,0.0315525794,0,0,0.0315525794,0.571428571,7,0
14100,1304,q***8,0.5,0.5,0,0.0361177249,0,0,0.0004695767,1,7,0
14101,872,w***b,1,0.166666667,0,0.0000324074,0,0.993592814,0.0000115741,0,5,0
14103,2090,j***l,0.2,0.083333333,0,0.9884259259,0,0.993592814,0.9884259259,0,7,0
14104,2090,n***t,0.010416667,0.083333333,0,0.9838012566,0,0.993592814,0.9838012566,0,7,0
14105,1340,1***1,0.018518519,0.1,0,0.8369973545,0,0,0.8369973545,0.806451613,7,0
14107,1340,u***n,0.045454545,0.1,0,0.8352876984,0,0,0.8352876984,0.75,7,0
14108,1340,.***9,0.2,0.1,0,0.9394328704,0,0,0.9394328704,1,7,0
14110,1379,y***a,0.055555556,0.052631579,0,0.0006316138,0.052631579,0,0.0006316138,0,7,0
14111,1372,1***5,0.142857143,0.055555556,0,0.9909421296,0,0,0.9909421296,0,5,0
14112,1072,e***a,0.06122449,0.333333333,0,0.0405324074,0,0,0.0000462963,0.925925926,1,0
14114,1072,l***t,0.083333333,0.111111111,0,0.0002430556,0,0,0.0002430556,0.888888889,1,0
14116,1072,l***y,0.111111111,0.111111111,0,0.0160763889,0,0,0.0160763889,0.833333333,1,0
14117,722,r***t,0.052631579,0.038461538,0,0.3223197751,0.307692308,0,0.3223197751,0,7,0
14118,722,y***s,0.135135135,0.192307692,0,0.3077480159,0.307692308,0,0.2494262566,0.857142857,7,0
14122,1072,3***s,0.2,0.111111111,0,0.0812268519,0,0,0.0812268519,1,1,0
14124,1072,o***e,0.022727273,0.111111111,0,0.0994675926,0,0,0.0994675926,0.916666667,1,0
14126,1072,r***l,0.04,0.111111111,0,0.1189583333,0,0,0.1189583333,0.944444444,1,0
14127,1072,l***e,0.028571429,0.111111111,0,0.3582407407,0,0,0.3582407407,0.76,1,0
14129,268,0***i,0.03030303,0.023255814,0,0.3603279321,0.581395349,0.993528095,0.3603279321,0,3,0
14132,2419,b***o,0.111111111,0.023809524,0,0.9292956349,0.571428571,0.993528095,0.9292956349,0,7,0
14135,2419,n***t,0.010416667,0.023809524,0,0.9689285714,0.571428571,0.993528095,0.9689285714,0,7,0
14139,2419,n***l,0.027027027,0.023809524,0,0.9768435847,0.571428571,0.993528095,0.9768435847,0,7,0
14140,922,a***i,0.011235955,0.02173913,0,0.6591550926,0.608695652,0.993592814,0.6591550926,0,1,0
14141,1404,9***1,0.111111111,0.2,0,0.0102116402,0,0,0.0102116402,0.333333333,7,0
14142,268,s***i,0.041237113,0.093023256,0.5,0.3610416667,0.581395349,0.993528095,0.3602854938,0,3,0
14143,268,j***e,0.5,0.023255814,0,0.4018827160,0.581395349,0.993528095,0.4018827161,0,3,0
14144,429,0***d,1,0.375,0,0.0001388889,0,0,0.0000462963,0,1,0
14149,429,n***2,0.428571429,0.375,0,0.4090625000,0,0,0.0003240741,0.8,1,0
14150,429,b***a,0.033333333,0.25,0,0.1019212963,0,0,0.1014120370,0.866666667,1,0
14151,686,e***v,0.111111111,0.066666667,0,0.0632258598,0,0.935345672,0.0632258598,0,7,0
14153,686,s***n,0.035294118,0.2,0,0.0805820106,0,0.935345672,0.0805572090,0.935483871,7,0
14156,1297,a***h,0.166666667,0.290322581,1,0.9610648148,0.419354839,0.993528095,0.9609375000,1,1,1
14159,1297,-***a,0.027777778,0.032258065,0,0.9699652778,0.419354839,0.993528095,0.9699652778,0,1,0
14161,1379,m***3,0.25,0.052631579,0,0.0418435847,0.052631579,0,0.0418435847,0,7,0
14174,491,d***t,0.6,0.387096774,1,0.0500231481,0.419354839,0,0.0499652778,1,7,1
14181,491,a***_,0.066666667,0.032258065,0,0.3382175926,0.419354839,0,0.3382175926,0,7,0
14187,641,o***n,0.02173913,0.090909091,0,0.0483333333,0,0,0.0483333333,0,7,0
14188,641,y***s,0.027027027,0.090909091,0,0.4165360450,0,0,0.4165360450,0,7,0
14190,641,o***i,0.166666667,0.363636364,1,0.1387962963,0,0,0.1385615079,1,7,1
14194,641,s***l,0.028571429,0.090909091,0,0.6694510582,0,0,0.6694510582,0,7,0
14199,2263,x***r,0.1,0.055555556,0,0.4011458333,0,0,0.4011458333,0,1,0
14212,223,u***k,0.071428571,0.047619048,0,0.1411689815,0.142857143,0,0.1411689815,0,1,0
14218,1410,n***i,0.046153846,0.066666667,0,0.9144510582,0.6,0.993592814,0.9144510582,0,7,0
14225,223,a***r,0.074626866,0.238095238,0,0.1615162037,0.142857143,0,0.1393981481,0.88,1,0
14227,223,0***l,0.037037037,0.047619048,0,0.2709606481,0.142857143,0,0.2709606481,0,1,0
